id,prompt,image_path,image_reward,clip,hps
198,"A team of astronauts on a spacewalk, repairing a satellite, Earth in the background, sci-fi",outputs/198.png,-0.6977972984313965,23.650711059570312,0.24072265625
199,"A haunted, abandoned amusement park at night, creepy, atmospheric, horror",outputs/199.png,0.15486568212509155,30.585887908935547,0.24658203125
200,"A king giving a speech to his army before a great battle, fantasy, epic, cinematic",outputs/200.png,0.8668963313102722,29.312219619750977,0.2587890625
201,"A detailed map of a fantasy world, with dragons, castles, and sea monsters, cartography",outputs/201.png,0.618577778339386,29.728591918945312,0.27685546875
202,"A futuristic Formula 1 car racing on a track that loops through a city, sci-fi, speed",outputs/202.png,-0.5213946104049683,28.34707260131836,0.1981201171875
203,"A beautiful dryad becoming one with a tree, fantasy, nature, Art Nouveau",outputs/203.png,-0.9691548943519592,30.841182708740234,0.243896484375
204,"A gritty scene of a boxing match in a 1940s gym, high contrast, black and white",outputs/204.png,-0.21951042115688324,27.762577056884766,0.28173828125
205,"A colossal sandworm erupting from a desert, sci-fi, fantasy, style of Dune",outputs/205.png,-0.0843539834022522,33.21370315551758,0.2138671875
206,"A peaceful monastery carved into a cliffside, monks in meditation, serene, atmospheric",outputs/206.png,1.7612152099609375,27.766557693481445,0.3115234375
207,"A steampunk detective examining a crime scene with a magnifying glass monocle, detailed",outputs/207.png,-0.5086818337440491,27.137481689453125,0.221923828125
208,"A photorealistic image of a drop of water creating ripples on a calm surface, macro",outputs/208.png,-2.070537567138672,28.99863052368164,0.1683349609375
209,"A floating island with a waterfall cascading into the clouds, fantasy, dreamlike",outputs/209.png,1.939795970916748,34.953739166259766,0.2998046875
210,"A portrait of an elegant vampire in a velvet coat, gothic, sophisticated, dark",outputs/210.png,0.7544034123420715,23.606250762939453,0.205078125
211,"A bustling train station in the 1930s, steam, crowds, vintage, nostalgic",outputs/211.png,0.6970738172531128,29.705291748046875,0.2464599609375
212,"A futuristic city with organic, flowing architecture, sci-fi, utopian",outputs/212.png,0.37530094385147095,27.742013931274414,0.23046875
213,"A warrior princess with a spear, leading a charge on a battlefield, fantasy, dynamic",outputs/213.png,0.2596760392189026,27.30930519104004,0.293701171875
214,"A surreal painting of a forest where the trees are made of books, fantasy, academic",outputs/214.png,0.49725380539894104,33.69921112060547,0.261474609375
215,"A close-up of a cat's eye, detailed iris, photorealistic",outputs/215.png,-0.1632431298494339,27.226470947265625,0.2132568359375
216,"A secret agent on a high-speed boat chase through city canals, action, cinematic",outputs/216.png,0.621757447719574,30.447975158691406,0.234130859375
217,"A beautiful, intricate stained glass window in a cathedral, depicting a mythical scene",outputs/217.png,-0.5466277003288269,26.306407928466797,0.222900390625
218,"A post-apocalyptic landscape with a lone survivor and their dog, emotional, concept art",outputs/218.png,-1.3710464239120483,27.35761070251465,0.180908203125
219,"A wizard's tower on a craggy peak, lightning striking, fantasy, atmospheric",outputs/219.png,1.5378056764602661,31.59494972229004,0.304443359375
220,"A photorealistic render of a vintage camera, detailed, nostalgic",outputs/220.png,1.1982533931732178,32.6713752746582,0.270263671875
221,"A city street after a rainstorm, reflections on the wet pavement, peaceful, urban",outputs/221.png,0.5178335309028625,29.48992919921875,0.279296875
222,"A powerful centaur archer in a forest, fantasy, mythological, detailed",outputs/222.png,0.5881538391113281,31.20490837097168,0.270263671875
223,"A grand, opulent opera house, audience in formal wear, historical, elegant",outputs/223.png,-1.3752714395523071,25.11025047302246,0.243896484375
224,"A spaceship landing on a planet with red vegetation and two moons, sci-fi, exploration",outputs/224.png,0.19635669887065887,30.373716354370117,0.21484375
225,"A dark fairy queen on a throne of thorns, gothic, fantasy, powerful",outputs/225.png,-0.24760936200618744,31.314022064208984,0.2509765625
226,"A detailed illustration of a classic pirate ship, sails, rigging, Jolly Roger flag",outputs/226.png,0.8325827121734619,29.17645835876465,0.232421875
227,"A cyberpunk ronin with a glowing katana, standing in a neon-lit alley, sci-fi",outputs/227.png,1.3533817529678345,33.569580078125,0.2568359375
228,"A tranquil scene of a deer drinking from a stream in a sunlit forest, wildlife",outputs/228.png,0.7983344197273254,29.62258529663086,0.291748046875
229,"A massive, fiery dragon guarding a hoard of gold in a cave, fantasy, epic",outputs/229.png,0.5664950609207153,26.53415870666504,0.2919921875
230,"A portrait of a Renaissance noblewoman, style of Leonardo da Vinci, historical",outputs/230.png,0.8821690082550049,28.487688064575195,0.213623046875
231,"A futuristic city during a sandstorm, poor visibility, atmospheric, sci-fi",outputs/231.png,1.4004504680633545,30.40403175354004,0.2215576171875
232,"A whimsical treehouse village connected by rope bridges, fantasy, detailed illustration",outputs/232.png,0.6730553507804871,32.788143157958984,0.3017578125
233,"A gladiator fighting a minotaur in an arena, fantasy, mythology, action",outputs/233.png,0.7233578562736511,30.83572006225586,0.289306640625
234,"A surreal image of a man with a birdcage for a head, black and white, abstract",outputs/234.png,-0.4591681957244873,28.930509567260742,0.2252197265625
235,"A photorealistic painting of a fresh loaf of bread and cheese, still life",outputs/235.png,-0.5185090899467468,31.863277435302734,0.212158203125
236,"A team of adventurers opening a giant, ancient stone door, fantasy, discovery",outputs/236.png,1.3181298971176147,30.290067672729492,0.296142578125
237,"A city of the future with flying gardens and clean energy, utopian, sci-fi",outputs/237.png,1.537340760231018,29.116512298583984,0.28857421875
238,"A sorceress conjuring a water spirit from a lake, fantasy, elemental magic",outputs/238.png,1.447522759437561,27.225202560424805,0.2298583984375
239,"A vintage convertible car driving along a coastal road at sunset, nostalgic, peaceful",outputs/239.png,1.611406922340393,32.16006088256836,0.273681640625
240,"A mechanical heart with glowing gears and tubes, steampunk, detailed",outputs/240.png,-1.0479271411895752,29.870271682739258,0.2015380859375
241,"A beautiful landscape of the Grand Canyon at sunrise, photorealistic, epic scale",outputs/241.png,-0.59385746717453,29.78380584716797,0.248046875
242,"A clandestine meeting under a bridge at night, spies exchanging a briefcase, noir",outputs/242.png,0.2303529679775238,27.82859230041504,0.2052001953125
243,"A fantasy druid with antlers, surrounded by forest animals, nature, peaceful",outputs/243.png,1.4924465417861938,33.49683380126953,0.28759765625
244,"A city built on the back of a colossal, sleeping giant, fantasy, whimsical",outputs/244.png,0.6884002685546875,26.55118179321289,0.300537109375
245,"A close-up portrait of a robot looking at its own reflection, sci-fi, introspective",outputs/245.png,0.01629035733640194,26.025110244750977,0.1834716796875
246,"A grand ball in a palace, inspired by Cinderella, fantasy, romantic",outputs/246.png,-0.592448353767395,27.307945251464844,0.25390625
247,"A post-apocalyptic biker gang on custom motorcycles, sci-fi, Mad Max style",outputs/247.png,0.682639479637146,27.858579635620117,0.280517578125
248,"A tranquil painting of a Japanese temple in autumn, maple leaves, serene",outputs/248.png,-1.8491313457489014,27.653968811035156,0.2352294921875
249,"A battle between a unicorn and a demon, good vs evil, fantasy, epic",outputs/249.png,0.8593692183494568,26.87206268310547,0.300048828125
250,"A futuristic laboratory with scientists developing a cure, high-tech, hopeful",outputs/250.png,-0.38583675026893616,22.69005584716797,0.2164306640625
251,"A pirate discovering a treasure chest on a deserted island, adventure, excitement",outputs/251.png,1.8695181608200073,30.954450607299805,0.26318359375
252,"A beautiful woman's silhouette against a backdrop of a nebula, cosmic, surreal",outputs/252.png,1.0647568702697754,30.81098175048828,0.242919921875
253,"A medieval jousting tournament, knights on horseback, historical, action",outputs/253.png,0.43097618222236633,29.628604888916016,0.3017578125
254,"A lone fisherman in a small boat on a misty lake, atmospheric, peaceful",outputs/254.png,1.6067699193954468,31.60445785522461,0.247314453125
255,"A cyberpunk slum, crowded, ramshackle buildings, neon signs, sci-fi",outputs/255.png,0.6513715982437134,29.965898513793945,0.3037109375
256,"A majestic griffin resting on a mountain peak, fantasy, noble",outputs/256.png,0.8170144557952881,29.29900360107422,0.276611328125
257,"A photorealistic render of a classic arcade machine, 80s nostalgia, detailed",outputs/257.png,0.9201680421829224,28.848546981811523,0.273681640625
258,"An astronaut floating in the void of space, looking at a distant galaxy, sci-fi, awe",outputs/258.png,0.6637443900108337,27.906566619873047,0.252197265625
259,"A haunted Victorian mansion with ghosts visible in the windows, horror, atmospheric",outputs/259.png,0.655910849571228,28.71599578857422,0.282470703125
260,"A queen leading her troops into battle, fantasy, powerful, cinematic",outputs/260.png,0.41365352272987366,25.680389404296875,0.334228515625
261,"A detailed fantasy world map, hand-drawn style, with calligraphy",outputs/261.png,-0.6615865230560303,30.21295738220215,0.1939697265625
262,"A futuristic racing pod speeding through a canyon, sci-fi, motion blur",outputs/262.png,0.6885232329368591,27.99374771118164,0.2481689453125
263,"A beautiful wood nymph with bark-like skin and leaves for hair, fantasy, nature",outputs/263.png,-2.261906862258911,27.415353775024414,0.191162109375
264,"A gritty, black and white photo of a steelworker on a skyscraper, 1930s New York",outputs/264.png,1.1935429573059082,27.522001266479492,0.23583984375
265,"A colossal kraken attacking a tall ship, fantasy, naval battle, epic",outputs/265.png,1.3341064453125,25.930374145507812,0.284423828125
266,"A peaceful monastery in the mountains, prayer flags, serene, Tibetan style",outputs/266.png,-0.552695095539093,29.233318328857422,0.236572265625
267,"A steampunk inventor showing off a clockwork bird, detailed, whimsical",outputs/267.png,1.5672277212142944,32.50708770751953,0.2469482421875
268,"A photorealistic image of ice cubes dropping into a glass of water, splash, macro",outputs/268.png,-0.4680080711841583,22.064899444580078,0.232666015625
269,"A floating castle in the sky, surrounded by clouds, fantasy, dreamlike",outputs/269.png,1.8297260999679565,35.42164993286133,0.32958984375
270,"A portrait of a handsome, brooding vampire, gothic, romantic, dark",outputs/270.png,-0.20632942020893097,22.886045455932617,0.228515625
271,"A bustling marketplace in ancient Rome, senators, merchants, historical",outputs/271.png,0.953585147857666,30.050403594970703,0.2724609375
272,"A futuristic city with buildings that touch the clouds, sci-fi, utopian, clean",outputs/272.png,0.307218462228775,28.404014587402344,0.225341796875
273,"A warrior princess with a bow and arrow, in a forest, fantasy, strong",outputs/273.png,0.10853710770606995,28.828960418701172,0.284912109375
274,"A surreal painting of a desert filled with giant, antique clocks, fantasy",outputs/274.png,1.7403391599655151,33.25896453857422,0.31591796875
275,"A close-up of a tiger's face, intense gaze, photorealistic",outputs/275.png,0.8692384362220764,28.816492080688477,0.265380859375
276,"A secret agent in a tuxedo, in a high-stakes poker game at a casino, cinematic",outputs/276.png,1.604326844215393,28.905794143676758,0.301513671875
277,"A beautiful, intricate Celtic knot design, abstract, historical",outputs/277.png,0.6354094743728638,32.40158462524414,0.244140625
278,"A post-apocalyptic survivor's fortified camp, defenses, gritty, concept art",outputs/278.png,0.21789565682411194,31.250896453857422,0.2235107421875
279,"A wizard casting a protection spell around a castle, fantasy, magical energy",outputs/279.png,-0.20991626381874084,30.878490447998047,0.231689453125
280,"A photorealistic render of a vintage radio, detailed, nostalgic",outputs/280.png,0.3280860185623169,30.009502410888672,0.2164306640625
281,"A city street at night, bokeh lights, urban, peaceful",outputs/281.png,0.5568788647651672,26.804637908935547,0.237060546875
282,"A powerful female gladiator with a sword and shield, fantasy, strong",outputs/282.png,0.6527928113937378,26.77376937866211,0.286865234375
283,"A grand, opulent ballroom with a crystal chandelier, historical, elegant",outputs/283.png,0.9476950764656067,30.23868179321289,0.322021484375
284,"A spaceship crew on the bridge of their ship, looking at a new planet, sci-fi",outputs/284.png,0.037661392241716385,29.330848693847656,0.228759765625
285,"A dark elf assassin with two daggers, lurking in the shadows, fantasy, stealthy",outputs/285.png,-0.04355957359075546,28.776874542236328,0.21826171875
286,"A detailed illustration of a Viking village, longhouses, ships, historical",outputs/286.png,-0.6864607930183411,28.734420776367188,0.174072265625
287,"A cyberpunk hacker with glowing cybernetic eyes, sci-fi, intense",outputs/287.png,-0.20134475827217102,27.490821838378906,0.2276611328125
288,"A tranquil scene of a panda eating bamboo in a forest, wildlife",outputs/288.png,-0.27219098806381226,27.358505249023438,0.27392578125
289,"A massive, ancient dragon sleeping on a mountain of gold, fantasy, epic",outputs/289.png,-0.7600853443145752,27.423500061035156,0.25048828125
290,"A portrait of a pharaoh in ancient Egypt, historical, regal",outputs/290.png,-1.1892590522766113,21.697832107543945,0.231201171875
291,"A futuristic city in a blizzard, snow-covered skyscrapers, atmospheric, sci-fi",outputs/291.png,1.068682312965393,29.820289611816406,0.22802734375
292,"A whimsical village where the houses are giant mushrooms, fantasy, detailed",outputs/292.png,1.3296347856521606,33.0580940246582,0.306396484375
293,"A hero fighting a gorgon in a ruined temple, fantasy, mythology, action",outputs/293.png,0.8366398215293884,26.269248962402344,0.224609375
294,"A surreal image of a man fishing in the clouds from a floating boat, dreamlike",outputs/294.png,0.9273221492767334,29.272127151489258,0.25
295,"A photorealistic painting of a stack of pancakes with syrup, still life, food",outputs/295.png,1.1598117351531982,34.59701919555664,0.276611328125
296,"A team of adventurers finding a hidden oasis in the desert, fantasy, discovery",outputs/296.png,-1.2004270553588867,24.47771453857422,0.2305908203125
297,"A city of the future with monorails and clean, white buildings, utopian, sci-fi",outputs/297.png,1.1822689771652222,27.946971893310547,0.24267578125
298,"A sorceress commanding an army of the dead, fantasy, necromancer, epic",outputs/298.png,-1.2136057615280151,28.311534881591797,0.231201171875
299,"A vintage motorcycle parked in front of a rustic diner, nostalgic, Americana",outputs/299.png,0.10334674268960953,33.41659927368164,0.258056640625
300,"A mechanical whale swimming through a sea of clouds, steampunk, fantasy",outputs/300.png,-0.8954090476036072,33.4398078918457,0.2470703125
301,"A beautiful landscape of the aurora borealis over a frozen lake, photorealistic",outputs/301.png,0.6793462038040161,26.337879180908203,0.259033203125
302,"A clandestine meeting of resistance fighters in a bombed-out building, WWII, historical",outputs/302.png,0.7443678975105286,32.04737854003906,0.2440185546875
303,"A fantasy elf forging a glowing sword with magic, detailed, enchanting",outputs/303.png,1.3396543264389038,25.725635528564453,0.279541015625
304,"A city built into the side of a giant canyon, fantasy, architectural",outputs/304.png,-1.2658506631851196,23.66254997253418,0.236328125
305,"A close-up portrait of a robot with a single, expressive eye, sci-fi",outputs/305.png,-1.4530004262924194,30.467378616333008,0.2144775390625
306,"A grand royal wedding in a cathedral, fantasy, romantic, elegant",outputs/306.png,0.24488964676856995,28.554698944091797,0.305419921875
307,"A post-apocalyptic scavenger driving a heavily modified car, sci-fi, Mad Max style",outputs/307.png,-0.24388957023620605,30.74761390686035,0.2181396484375
308,"A tranquil painting of a Japanese garden with a stone lantern, serene",outputs/308.png,-1.6603094339370728,31.230241775512695,0.252685546875
309,"A battle between a griffin and a manticore, fantasy, epic, mythological",outputs/309.png,1.39594566822052,27.966217041015625,0.2401123046875
310,"A futuristic hospital with robotic surgeons and healing pods, high-tech, sci-fi",outputs/310.png,0.17311300337314606,31.723249435424805,0.2435302734375
311,"A pirate captain with a treasure map, looking out from his ship, adventurous",outputs/311.png,0.715401828289032,28.090375900268555,0.3134765625
312,"A beautiful woman's face made of swirling galaxies and stars, cosmic, abstract",outputs/312.png,0.35026875138282776,28.569313049316406,0.273193359375
313,"A medieval fair with jugglers, minstrels, and merchants, vibrant, historical",outputs/313.png,0.7829278111457825,28.257530212402344,0.28076171875
314,"A lone polar bear on an ice floe, atmospheric, wildlife photography",outputs/314.png,0.028506405651569366,28.309532165527344,0.27734375
315,"A cyberpunk data heist in progress, alarms blaring, sci-fi, action",outputs/315.png,0.08043821901082993,25.86958122253418,0.2308349609375
316,"A majestic hippogriff in flight, fantasy, noble, detailed",outputs/316.png,-0.2556810677051544,32.63920211791992,0.219482421875
317,"A photorealistic render of a classic boombox, 80s nostalgia, detailed",outputs/317.png,0.36019274592399597,28.942054748535156,0.2120361328125
318,"An astronaut on a spacewalk, tethered to the ISS, looking down at Earth, sci-fi",outputs/318.png,0.9008101224899292,27.358627319335938,0.292236328125
319,"A haunted library with floating books and ghostly figures, horror, atmospheric",outputs/319.png,-0.8361709713935852,23.9929141998291,0.2222900390625
320,"A king on his throne, passing judgment, fantasy, regal, serious",outputs/320.png,0.2810271680355072,26.161436080932617,0.2470703125
321,"A detailed map of a pirate's treasure island, X marks the spot, cartography",outputs/321.png,0.4610811471939087,30.122047424316406,0.25439453125
322,"A futuristic anti-gravity race, pods weaving through floating rings, sci-fi, speed",outputs/322.png,0.46305686235427856,27.433258056640625,0.1993408203125
323,"A beautiful nymph bathing in a forest spring, fantasy, nature, serene",outputs/323.png,-0.1206243485212326,31.174049377441406,0.27099609375
324,"A gritty, black and white photo of a jazz musician playing a saxophone, smoky club",outputs/324.png,1.152948260307312,29.92144203186035,0.239501953125
325,"A colossal Cthulhu rising from the ocean depths, horror, cosmic horror, epic",outputs/325.png,1.1154072284698486,27.299728393554688,0.27783203125
326,"A peaceful Shaolin temple in the mountains, monks training, serene, atmospheric",outputs/326.png,1.0959186553955078,30.057281494140625,0.25537109375
327,"A steampunk ornithopter, a flying machine with flapping wings, detailed, whimsical",outputs/327.png,0.1544400155544281,32.17995834350586,0.2220458984375
328,"A photorealistic image of a dewdrop on a blade of grass, macro, detailed",outputs/328.png,-0.058817774057388306,30.864011764526367,0.261962890625
329,"A floating marketplace in the clouds, merchants selling exotic goods, fantasy",outputs/329.png,0.3080585300922394,30.647119522094727,0.27734375
330,"A portrait of a handsome, charismatic pirate captain, roguish smile, detailed",outputs/330.png,1.6180158853530884,27.711332321166992,0.3046875
331,"A bustling street scene in Victorian London, horse-drawn carriages, gas lamps",outputs/331.png,-1.0079079866409302,31.4249267578125,0.2059326171875
332,"A futuristic city with buildings shaped like giant plants, organic architecture, sci-fi",outputs/332.png,1.5500532388687134,31.66558837890625,0.2880859375
333,"A warrior queen with a spear and shield, leading her army, fantasy, powerful",outputs/333.png,-0.46058058738708496,25.052701950073242,0.260498046875
334,"A surreal painting of a desert with a giant, single eye in the sky, fantasy",outputs/334.png,0.02992074377834797,37.19056701660156,0.2337646484375
335,"A close-up of a lion's roaring mouth, intense, photorealistic",outputs/335.png,1.6586604118347168,29.40615463256836,0.254638671875
336,"A secret agent in a white tuxedo, at a casino in Monaco, cinematic, elegant",outputs/336.png,-1.2162954807281494,27.516305923461914,0.227783203125
337,"A beautiful, intricate mandala design, spiritual, abstract, colorful",outputs/337.png,0.9193984270095825,29.997861862182617,0.28466796875
338,"A post-apocalyptic survivor's makeshift home inside a ruined bus, concept art",outputs/338.png,0.9825282692909241,33.333473205566406,0.276123046875
339,"A wizard creating a magical storm over a city, fantasy, epic power",outputs/339.png,1.5787826776504517,27.700239181518555,0.259033203125
340,"A photorealistic render of a vintage rotary phone, detailed, nostalgic",outputs/340.png,1.3447567224502563,34.480411529541016,0.2568359375
341,"A city street at dusk, streetlights beginning to glow, urban, peaceful",outputs/341.png,1.3037354946136475,26.069068908691406,0.294921875
342,"A powerful female barbarian with two axes, fantasy, strong, dynamic",outputs/342.png,0.04118608310818672,31.8875789642334,0.26806640625
343,"A grand, opulent theater with red velvet curtains, historical, elegant",outputs/343.png,0.5299463868141174,27.171817779541016,0.28125
344,"A spaceship crew discovering ancient alien ruins, sci-fi, exploration, mystery",outputs/344.png,-0.7764313220977783,26.56932830810547,0.178466796875
345,"A wood elf scout perched in a tree, with a bow, fantasy, stealthy",outputs/345.png,0.39594927430152893,28.986400604248047,0.25244140625
346,"A detailed illustration of a Japanese castle, samurai guards, historical",outputs/346.png,-1.5383756160736084,24.09151268005371,0.217529296875
347,"A cyberpunk street samurai with a cybernetic arm and a katana, sci-fi",outputs/347.png,1.5390326976776123,30.121898651123047,0.288330078125
348,"A tranquil scene of a family of elephants at a watering hole, wildlife",outputs/348.png,0.7793925404548645,28.07621955871582,0.26953125
349,"A massive, three-headed dragon (hydra) breathing fire, fantasy, epic",outputs/349.png,1.6530324220657349,24.744783401489258,0.27001953125
350,"A portrait of Queen Elizabeth I in full royal attire, historical, regal",outputs/350.png,0.6290414333343506,29.078187942504883,0.2325439453125
351,"A futuristic city under a perpetual aurora, sci-fi, atmospheric, beautiful",outputs/351.png,1.455955982208252,31.578075408935547,0.2373046875
352,"A whimsical village where the inhabitants are tiny fairies, fantasy, detailed",outputs/352.png,1.2028924226760864,31.85265350341797,0.3232421875
353,"A hero fighting a cyclops in a cave, fantasy, mythology, action",outputs/353.png,0.5726936459541321,25.95823097229004,0.239990234375
354,"A surreal image of a man walking on water, with the sky reflected below, dreamlike",outputs/354.png,1.3707045316696167,27.737791061401367,0.28955078125
355,"A photorealistic painting of a glass of red wine, still life",outputs/355.png,0.8473217487335205,27.8802490234375,0.251953125
356,"A team of adventurers navigating a treacherous, lava-filled cavern, fantasy",outputs/356.png,0.07926102727651596,27.204465866088867,0.211181640625
357,"A city of the future with personal flying vehicles and clean, green spaces, utopian",outputs/357.png,1.6607961654663086,31.433862686157227,0.2685546875
358,"A sorceress weaving a spell from threads of light, fantasy, intricate",outputs/358.png,0.635183572769165,23.898801803588867,0.2366943359375
359,"A vintage muscle car doing a burnout, smoke, Americana, action",outputs/359.png,1.7070475816726685,30.476125717163086,0.29443359375
360,"A mechanical scorpion in a desert, steampunk, detailed, menacing",outputs/360.png,0.2956623435020447,33.8856315612793,0.278076171875
361,"A beautiful landscape of the Norwegian fjords, photorealistic, epic scale",outputs/361.png,0.7093399167060852,25.91356086730957,0.27001953125
362,"A spy thriller scene in a Cold War-era Berlin, checkpoint, tension, noir",outputs/362.png,-1.1852219104766846,23.75543212890625,0.1719970703125
363,"A fantasy dwarf blacksmith with a magnificent beard, forging an axe, detailed",outputs/363.png,1.0883156061172485,27.09410858154297,0.266845703125
364,"A city built on and around a giant, petrified dragon, fantasy, architectural",outputs/364.png,-0.1890585571527481,25.489437103271484,0.28466796875
365,"A close-up portrait of a robot questioning its existence, sci-fi, philosophical",outputs/365.png,-1.0329679250717163,23.475608825683594,0.1904296875
366,"A grand costume ball in a French palace, 18th century, historical, elegant",outputs/366.png,0.969075083732605,32.27785873413086,0.28369140625
367,"A post-apocalyptic nomad wrapped in tattered clothes, walking through a desert",outputs/367.png,0.9792766571044922,31.123525619506836,0.2666015625
368,"A tranquil painting of a Japanese koi pond, colorful fish, serene",outputs/368.png,0.749836802482605,34.26180648803711,0.295166015625
369,"A battle between a pegasus and a manticore in the sky, fantasy, epic",outputs/369.png,1.5573883056640625,28.610546112060547,0.304931640625
370,"A futuristic operating room with a holographic patient display, high-tech, sci-fi",outputs/370.png,0.5372263789176941,29.374324798583984,0.228271484375
371,"A pirate first mate with a parrot on his shoulder, on the deck of a ship",outputs/371.png,0.1247490867972374,24.906768798828125,0.2998046875
372,"A beautiful woman's face dissolving into a flock of birds, surreal, abstract",outputs/372.png,1.574341893196106,31.257993698120117,0.28759765625
373,"A medieval harvest festival, villagers celebrating, vibrant, historical",outputs/373.png,0.5904713273048401,34.322113037109375,0.290283203125
374,"A lone arctic fox in a snowstorm, atmospheric, wildlife photography",outputs/374.png,1.613789677619934,29.970258712768555,0.28662109375
375,"A cyberpunk gang having a standoff in a neon-lit alley, sci-fi, tension",outputs/375.png,1.0140212774276733,27.497554779052734,0.2666015625
376,"A majestic sphinx guarding the entrance to a pyramid, fantasy, mythological",outputs/376.png,-0.5425761938095093,24.294208526611328,0.213134765625
377,"A photorealistic render of a classic Nintendo controller, 80s nostalgia",outputs/377.png,0.5773749947547913,28.813779830932617,0.255859375
378,"An astronaut doing a flip in zero gravity, inside a space station, sci-fi",outputs/378.png,1.5363918542861938,27.446115493774414,0.26171875
379,"A haunted, abandoned hospital, creepy, atmospheric, horror",outputs/379.png,0.14618650078773499,27.650774002075195,0.2357177734375
380,"A queen inspecting her troops before a battle, fantasy, regal, determined",outputs/380.png,0.915742039680481,30.00559425354004,0.308837890625
381,"A detailed fantasy map showing a 'here be dragons' section, cartography",outputs/381.png,0.9220710396766663,26.74344825744629,0.2412109375
382,"A futuristic jet bike race through a futuristic metropolis, sci-fi, speed",outputs/382.png,0.21036486327648163,28.08591079711914,0.2457275390625
383,"A beautiful mermaid princess with a crown of shells, fantasy, underwater",outputs/383.png,1.2179723978042603,27.840972900390625,0.254638671875
384,"A gritty, black and white photo of a detective at a crime scene, noir, 1950s",outputs/384.png,-0.8316420316696167,19.551063537597656,0.2252197265625
385,"A colossal golem made of rock and magma, fantasy, elemental, epic",outputs/385.png,0.011423705145716667,27.62955093383789,0.2335205078125
386,"A peaceful village in the Swiss Alps, chalets, mountains, serene",outputs/386.png,1.1587156057357788,29.05775260925293,0.3349609375
387,"A steampunk explorer with a brass telescope, looking out over a new world",outputs/387.png,-0.4466263949871063,26.024446487426758,0.225830078125
388,"A photorealistic image of a coffee bean, macro, detailed",outputs/388.png,-0.05593084171414375,26.407655715942383,0.221435546875
389,"A floating island with ancient ruins and a mysterious obelisk, fantasy",outputs/389.png,-0.7518822550773621,24.675464630126953,0.272705078125
390,"A portrait of a dashing, heroic knight, shining armor, noble",outputs/390.png,0.07810955494642258,26.71763038635254,0.176513671875
391,"A bustling street scene in 1920s New York, Model T cars, flappers, historical",outputs/391.png,0.6631686091423035,31.594627380371094,0.2208251953125
392,"A futuristic city with buildings that mimic natural forms, bio-architecture, sci-fi",outputs/392.png,1.3362183570861816,27.865774154663086,0.29638671875
393,"A warrior shaman with face paint, calling upon spirits, fantasy, tribal",outputs/393.png,1.7085415124893188,30.803091049194336,0.3154296875
394,"A surreal painting of a library where the books fly like birds, fantasy",outputs/394.png,1.154787302017212,38.718910217285156,0.279052734375
395,"A close-up of a wolf's eye, reflecting a forest, photorealistic",outputs/395.png,-2.1734867095947266,25.813270568847656,0.175537109375
396,"A secret agent in a ski chase down a mountain, action, cinematic",outputs/396.png,0.8637762069702148,36.757022857666016,0.290771484375
397,"A beautiful, intricate Islamic geometric pattern, abstract, historical",outputs/397.png,-0.536255955696106,29.77533721923828,0.24560546875
398,"A post-apocalyptic survivor's small, thriving garden in a ruined city, hope",outputs/398.png,0.29451045393943787,28.401391983032227,0.2440185546875
399,"A wizard's library with an orrery of the solar system, fantasy, astronomical",outputs/399.png,-0.40249672532081604,24.807432174682617,0.288330078125
400,"A photorealistic render of a vintage jukebox, detailed, nostalgic",outputs/400.png,1.4893132448196411,33.95521545410156,0.2421875
401,"A city street at sunrise, long shadows, urban, peaceful",outputs/401.png,1.3662458658218384,27.888038635253906,0.26220703125
402,"A powerful female Viking warrior with a shield and axe, fantasy, strong",outputs/402.png,1.0668553113937378,28.284311294555664,0.267822265625
403,"A grand, abandoned theater, dusty seats, a single spotlight on stage",outputs/403.png,-0.6748742461204529,26.468074798583984,0.259033203125
404,"A spaceship crew encountering a giant, space-faring alien creature, sci-fi",outputs/404.png,0.14902839064598083,26.055877685546875,0.19189453125
405,"A halfling rogue picking a lock on a treasure chest, fantasy, stealthy",outputs/405.png,-1.3462889194488525,20.243099212646484,0.1854248046875
406,"A detailed illustration of a medieval siege tower, historical, warfare",outputs/406.png,-0.16564197838306427,31.048601150512695,0.2020263671875
407,"A cyberpunk doctor tending to a patient with cybernetic implants, sci-fi",outputs/407.png,0.134799525141716,28.25664520263672,0.27685546875
408,"A tranquil scene of a red panda sleeping on a tree branch, wildlife",outputs/408.png,0.5667877793312073,25.87146759033203,0.268798828125
409,"A massive, skeletal dragon breathing ethereal fire, fantasy, undead, epic",outputs/409.png,-0.9941628575325012,27.455060958862305,0.267333984375
410,"A portrait of Julius Caesar in ancient Rome, historical, powerful",outputs/410.png,1.1280932426452637,26.985137939453125,0.2178955078125
411,"A futuristic city in a toxic fog, citizens wearing masks, dystopian, sci-fi",outputs/411.png,0.2355533391237259,30.801212310791016,0.179931640625
412,"A whimsical town where the buildings are made of candy and sweets, fantasy",outputs/412.png,1.141161561012268,34.177005767822266,0.31103515625
413,"A hero fighting a minotaur in a labyrinth, fantasy, mythology, action",outputs/413.png,0.2225373536348343,29.302560806274414,0.263671875
414,"A surreal image of a man holding an umbrella that rains upwards, dreamlike",outputs/414.png,1.9129793643951416,24.568552017211914,0.292236328125
415,"A photorealistic painting of a bottle of wine and a glass, still life",outputs/415.png,0.7642073035240173,30.058265686035156,0.25927734375
